j;Ptz;t;K;DA;DB;DC;DD;Y;Pt;Pe;Zg;Zw;PtA;PtB;PtC;PtD;PtS;E;PeA;PeB;PeC;PeD;ZgA;ZwB;ZwC;ZwD;RA;RB;RC;RD
4457;95,8;23,8;367,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4458;93,2;24;347,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4459;102,1;23,6;304,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4460;101,3;22,5;363,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4461;106,6;20,8;332,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4462;103,7;19,5;342,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4463;108,4;18,4;364,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4464;122,4;17,9;284,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4465;124,7;17,4;254,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4466;124,1;16,9;268,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4467;120,7;16,3;231,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4468;97,1;16;281,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4469;83,4;16;229,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4470;83,3;16,8;245,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4471;79,5;19;284,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4472;80,1;21,7;236,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4473;91,6;23,3;329;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4474;111,6;26,3;308,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4475;122;28;332,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4476;119,5;31,1;341,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4477;111;32,2;315,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4478;108,2;33,9;349,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4479;103,6;35;333,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4480;104,7;35;305,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4481;102;35;312,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4482;100,2;33,2;230,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4483;98,8;31,4;236,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4484;100,8;29,2;349,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4485;100;26,4;328,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4486;107,5;24,6;321,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4487;119,1;23,7;301,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4488;114,9;22,9;285;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4489;114,7;22,3;192,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4490;120,8;22;214,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4491;111,7;21,8;193,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4492;90,5;21,1;185,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4493;84,2;21,1;215,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4494;81;21,8;196,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4495;80,4;23,7;226,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4496;81,1;26,3;219,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4497;88,2;27;269,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4498;89,5;30;244,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4499;106,5;32;254,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4500;116,4;34;249;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4501;117,2;34;242,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4502;115,1;34;232,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4503;113,8;32,9;225,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4504;107,5;24,4;226,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4505;107,4;22,4;238,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4506;104,2;23,3;203,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4507;105,7;23,5;224,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4508;102,6;23,3;262,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4509;102,2;21,9;234,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4510;106,6;20,9;216,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4511;105,1;20,8;275,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4512;109;21;246,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4513;107,4;20,4;209,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4514;107,9;19,2;206,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4515;111,8;18,9;219,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4516;96,6;18,8;204,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4517;87,1;19;188,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4518;77,3;20;180,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4519;78,3;21,4;247,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4520;78,6;22,7;210,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4521;82,6;24,1;253;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4522;86,5;27,2;254,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4523;91,5;29,4;261,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4524;105,7;31,7;255,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4525;118,9;32,5;241,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4526;118,5;33,8;238;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4527;122,8;34;248,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4528;115,5;32,4;226;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4529;105;31,6;210,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4530;103,1;33;200,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4531;103,2;31,1;245,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4532;98,4;28,1;258,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4533;103;26,1;261,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4534;105,5;24,4;236,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4535;109,5;23,7;262,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4536;120;22,7;270;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4537;119,2;22,3;211,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4538;121,3;21,9;181,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4539;111,5;20,8;219,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4540;92,9;19,6;215,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4541;77,2;19,1;197,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4542;74,2;19,3;176,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4543;70,3;20,8;224,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4544;73,2;22,3;247,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4545;84,7;23,4;235,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4546;106,3;26,4;263,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4547;110,2;27,5;248,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4548;104,4;29,8;227,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4549;104,4;28,7;230,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4550;101,5;27,1;233,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4551;98,9;29,8;239;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4552;93,2;29,4;216,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4553;96,4;29,4;227,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4554;94,7;27,7;217,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4555;98;26,3;208,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4556;93,6;25,1;249,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4557;99;23,4;215;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4558;101,4;20,7;225,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4559;114,2;19,9;272,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4560;128;19,6;282,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4561;135,8;18,9;194,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4562;132,7;18,4;191,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4563;114,2;18;183,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4564;83,6;17,4;177,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4565;76,2;17,2;216,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4566;77,8;17,8;202,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4567;74;19,8;212,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4568;75,5;22,2;202,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4569;82;23,8;287,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4570;104,5;26;252,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4571;114,7;26,8;293,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4572;108,2;28,6;262,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4573;109,3;29,3;252,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4574;102,3;29,4;246,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4575;94;29,6;218,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4576;93;28,8;219,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4577;90,6;28;206,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4578;92,7;27,4;198,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4579;90,3;25,8;192,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4580;87,8;24,7;266,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4581;101,1;24;246,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4582;101,6;22,9;261,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4583;109,3;22,1;239,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4584;115,7;21,4;193,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4585;113,1;20,7;184,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4586;124;19,9;219;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4587;108;19,4;176,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4588;90,7;19;170,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4589;77;18,8;190;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4590;74,5;19,6;201,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4591;75,1;21,1;194,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4592;79,7;23,3;187,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4593;91,8;24,4;205,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4594;105,9;26,2;171,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4595;117,1;27,1;207,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4596;116,1;28,5;198,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4597;110,4;29,1;187,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4598;103,5;29,5;193;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4599;98,7;30,2;198,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4600;99;30,6;204,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4601;96,9;29,6;212,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4602;93,8;29,5;178,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4603;89,1;27,7;223,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4604;89,8;25,4;259,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4605;101,7;23;250,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4606;102,4;21,2;260,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4607;110,5;20,4;259,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4608;109,1;19,8;230,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4609;117,8;19;209,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4610;117,7;18,8;208,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4611;113,6;18,8;207,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4612;89,6;18,7;170,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4613;77,6;18,8;194,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4614;75,8;19,5;205,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4615;73;21,8;229;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4616;80,6;23,3;205,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4617;88,5;24,7;313,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4618;109,4;27,7;272,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4619;122,9;28,6;262,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4620;116,3;29,7;289,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4621;109,6;30,5;268,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4622;103,5;31,5;298,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4623;102,4;30,9;266,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4624;103,4;27,6;296;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4625;92,6;19,5;310,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4626;97,6;18,5;252,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4627;87,9;18,6;239,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4628;91,1;18,2;310,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4629;88,4;17,5;295,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4630;96,9;17,1;268,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4631;116,6;16,9;296;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4632;137,8;16,6;259,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4633;135,3;16,3;227,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4634;132,5;16,2;216,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4635;109,5;16,1;234,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4636;89,4;16,4;214,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4637;80,7;16,5;221,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4638;76,1;17;195;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4639;77,6;17,6;279,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4640;79,4;18,6;226,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4641;88,5;19,9;283,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4642;106,4;21,5;287,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4643;114,5;22,6;270,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4644;117;23,2;306;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4645;115,6;22,8;281,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4646;104,5;22,5;285;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4647;102,3;24,1;282,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4648;100;24;272,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4649;99,3;24,2;303,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4650;97,5;24;268,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4651;94,6;22,3;254,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4652;97,6;20,3;272,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4653;100,5;18,3;296,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4654;102,8;16,1;280,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4655;108,7;15;290;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4656;113,3;14,5;256,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4657;112,1;13,8;261,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4658;115;12,8;249,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4659;103,7;12,3;252,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4660;83,6;11,8;261,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4661;73,5;11,5;277,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4662;74,2;12,1;249,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4663;72,8;14,1;307,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4664;71,8;15,8;305,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4665;79,6;16,9;355,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4666;78,6;18,6;399,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4667;100,7;20,1;364,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4668;109,9;21,3;379,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4669;120,2;18,3;359,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4670;126;17,8;365,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4671;118,2;17,6;383,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4672;113,8;17,3;382,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4673;112,4;16,4;337,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4674;107;15,1;359,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4675;101,7;14,6;355,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4676;98,3;14,4;346,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4677;96,7;14,4;390,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4678;102,1;14,3;371,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4679;107,3;13,8;441,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4680;106,6;13,3;300,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4681;110,9;13;274,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4682;120,7;12,7;249,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4683;107,1;12,4;249,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4684;91,8;12;230,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4685;84,9;12,1;275,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4686;79,1;12,3;262,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4687;77,4;13,3;248,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4688;79,1;15;275,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4689;78,3;16,7;346,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4690;83,4;20;360,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4691;92,8;22,5;322,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4692;106,8;26,4;354,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4693;119,6;26,7;334,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4694;122,7;26,7;326,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4695;120,4;25,7;357,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4696;113;24,4;256,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4697;110,6;22,9;227,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4698;108,8;19;222,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4699;105;18,3;221,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4700;103,8;17,1;231,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4701;99,5;16,4;237,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4702;99,2;15,5;222,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4703;111,1;15,1;282,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4704;116,5;14,4;265,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4705;122,7;14,4;274,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4706;117,4;14,3;261,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4707;103,2;14,1;216;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4708;87,8;14,1;185,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4709;82,3;14,2;224,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4710;78,4;14,8;187,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4711;76,4;15,6;251,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4712;75,4;18;263,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4713;90,5;19,5;318;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4714;108,4;21,1;349,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4715;118,7;21,9;326;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4716;117;22,5;900;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4717;107,3;23,2;900;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4718;105,7;24,2;329,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4719;109,4;23;328,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4720;113,4;22,6;310,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4721;111,7;22,2;331,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4722;116,1;21,1;328,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4723;119,6;20,5;330,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4724;112,9;19,5;320,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4725;118,8;17,4;314,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4726;124,4;14,7;317;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4727;128,7;14,1;336;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4728;143,5;14,1;283,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4729;152,9;13,7;238,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4730;152,4;13,1;213,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4731;132;13,1;215,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4732;110,3;13,5;184,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4733;94,7;13,1;199,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4734;94;13,5;219,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4735;92,5;14;216,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4736;92,4;14,9;274,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4737;100;15,6;252;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4738;124,6;16,3;281;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4739;137;17,5;276,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4740;129,4;20;269,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4741;127,2;20;265,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4742;101,5;19,5;289,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4743;116,5;15,5;258;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4744;107,9;17,7;275,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4745;116,2;18,5;245,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4746;121,9;16,3;251,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4747;121,1;13,7;275,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4748;122,4;13;287,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4749;123,3;12,5;270,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4750;126,6;11,9;285,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4751;140,1;11,3;276,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4752;139,9;10,8;198,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4753;142,8;10,4;224,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4754;141,4;10,2;191,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4755;125,7;10,7;177,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4756;106,4;11,1;191,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4757;92,5;11,1;217,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4758;83,8;11,2;205,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4759;84,2;13,1;175,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4760;84;14,9;220,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4761;98,3;16,1;189,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
4762;119,3;16,7;185,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
